dataset_id,view,label,count
su_1167_old,raw,THIGH,1
su_1167_old,raw,THIN,1
su_1167_old,raw,THING,1
su_1167_old,raw,THINGS,1
su_1167_old,raw,THINK,1
su_1167_old,raw,THINKING,1
su_1167_old,raw,THIS,1
su_1167_old,raw,THOROUGH,1
su_1167_old,raw,THOROUGHLY,1
su_1167_old,raw,THOSE,1
su_1167_old,raw,THOUSAND,1
su_1167_old,raw,THREE,1
su_1167_old,raw,THROUGH,1
su_1167_old,raw,TICKETS,1
su_1167_old,raw,TIE,1
su_1167_old,raw,TIME,1
su_1167_old,raw,TIMES,1
su_1167_old,raw,TIRE,1
su_1167_old,raw,TO,1
su_1167_old,raw,TODAY,1
su_1167_old,raw,TOES,1
su_1167_old,raw,TOGETHER,1
su_1167_old,raw,TOIL,1
su_1167_old,raw,TOMORROW,1
su_1167_old,raw,TONIGHT,1
su_1167_old,raw,TOO,1
su_1167_old,raw,TOOK,1
su_1167_old,raw,TOP,1
su_1167_old,raw,TOSS,1
su_1167_old,raw,TOUCHDOWN,1
su_1167_old,raw,TOWER,1
su_1167_old,raw,TRADITIONAL,1
su_1167_old,raw,TRAFFIC,1
su_1167_old,raw,TRAIN,1
su_1167_old,raw,TRAINS,1
su_1167_old,raw,TRANSACTION,1
su_1167_old,raw,TRANSIT,1
su_1167_old,raw,TRAVEL,1
su_1167_old,raw,TRAVELING,1
su_1167_old,raw,TREASURE,1
su_1167_old,raw,TREASURER,1
su_1167_old,raw,TREASURY,1
su_1167_old,raw,TREAT,1
su_1167_old,raw,TREE,1
su_1167_old,raw,TRIED,1
su_1167_old,raw,TRIPLE,1
su_1167_old,raw,TROUBLE,1
su_1167_old,raw,TRUCKS,1
su_1167_old,raw,TRY,1
su_1167_old,raw,TUMOR,1
su_1167_old,raw,TURFED,1
su_1167_old,raw,TURN,1
su_1167_old,raw,TURTLENECK,1
su_1167_old,raw,TWO,1
su_1167_old,raw,UNACCEPTABLE,1
su_1167_old,raw,UNAVAILABLE,1
su_1167_old,raw,UNDERSTOOD,1
su_1167_old,raw,UNDERWENT,1
su_1167_old,raw,UNFORTUNATE,1
su_1167_old,raw,UNICYCLE,1
su_1167_old,raw,UNION,1
su_1167_old,raw,UNIONS,1
su_1167_old,raw,UNIVERSALLY,1
su_1167_old,raw,UNIVERSITIES,1
su_1167_old,raw,UNTIL,1
su_1167_old,raw,US,1
su_1167_old,raw,USE,1
su_1167_old,raw,USER,1
su_1167_old,raw,USUALLY,1
su_1167_old,raw,VALID,1
su_1167_old,raw,VALIDATED,1
su_1167_old,raw,VALIUM,1
su_1167_old,raw,VANILLA,1
su_1167_old,raw,VENTILATION,1
su_1167_old,raw,VERBS,1
su_1167_old,raw,VERY,1
su_1167_old,raw,VICTIMS,1
su_1167_old,raw,VIDEO,1
su_1167_old,raw,VISIT,1
su_1167_old,raw,VISITED,1
su_1167_old,raw,VOICE,1
su_1167_old,raw,VOTE,1
su_1167_old,raw,VOTERS,1
su_1167_old,raw,WALK,1
su_1167_old,raw,WALLET,1
su_1167_old,raw,WANT,1
su_1167_old,raw,WANTS,1
su_1167_old,raw,WAR,1
su_1167_old,raw,WARM,1
su_1167_old,raw,WARRANTY,1
su_1167_old,raw,WAS,1
su_1167_old,raw,WATCH,1
su_1167_old,raw,WATCHED,1
su_1167_old,raw,WATER,1
su_1167_old,raw,WAVES,1
su_1167_old,raw,WAY,1
su_1167_old,raw,WE,1
su_1167_old,raw,WEAR,1
su_1167_old,raw,WEARING,1
su_1167_old,raw,WEARS,1
su_1167_old,raw,WEB,1
su_1167_old,raw,WEEK,1
su_1167_old,raw,WEEKEND,1
su_1167_old,raw,WEEKENDS,1
su_1167_old,raw,WEEPING,1
su_1167_old,raw,WELL,1
su_1167_old,raw,WENT,1
su_1167_old,raw,WERE,1
su_1167_old,raw,WHAT,1
su_1167_old,raw,WHEN,1
su_1167_old,raw,WHERE,1
su_1167_old,raw,WHILE,1
su_1167_old,raw,WHOLE,1
su_1167_old,raw,WHY,1
su_1167_old,raw,WIDER,1
su_1167_old,raw,WILL,1
su_1167_old,raw,WILLOWS,1
su_1167_old,raw,WIN,1
su_1167_old,raw,WIND,1
su_1167_old,raw,WINDOW,1
su_1167_old,raw,WINDY,1
su_1167_old,raw,WINNER,1
su_1167_old,raw,WINNERS,1
su_1167_old,raw,WINTER,1
su_1167_old,raw,WISDOM,1
su_1167_old,raw,WISHFUL,1
su_1167_old,raw,WITH,1
su_1167_old,raw,WITHDRAWAL,1
su_1167_old,raw,WITHOUT,1
su_1167_old,raw,WITNESSES,1
su_1167_old,raw,WOMEN,1
su_1167_old,raw,WONDERFUL,1
su_1167_old,raw,WORDS,1
su_1167_old,raw,WORE,1
su_1167_old,raw,WORK,1
su_1167_old,raw,WORKING,1
su_1167_old,raw,WORLD,1
su_1167_old,raw,WORM,1
su_1167_old,raw,WORRY,1
su_1167_old,raw,WORTH,1
su_1167_old,raw,WOULD,1
su_1167_old,raw,WRITING,1
su_1167_old,raw,WRONG,1
su_1167_old,raw,WROTE,1
su_1167_old,raw,YAP,1
su_1167_old,raw,YARD,1
su_1167_old,raw,YEAR,1
su_1167_old,raw,YEARS,1
su_1167_old,raw,YES,1
su_1167_old,raw,YET,1
su_1167_old,raw,YOU,1
su_1167_old,raw,YOUNG,1
su_1167_old,raw,YOUR,1
su_1167_old,raw,ZERO,1
su_1167_old,raw,ZOOM,1
p1_2328_old,raw,A,2
p1_2328_old,raw,ABANDONED,2
p1_2328_old,raw,ABOARD,2
p1_2328_old,raw,ABOUT,2
p1_2328_old,raw,ACCEPT,2
p1_2328_old,raw,ACCEPTANCE,2
p1_2328_old,raw,ACCIDENT,2
p1_2328_old,raw,ACCOMPANIED,2
p1_2328_old,raw,ACCORDING,2
p1_2328_old,raw,ACCOUNT,2
p1_2328_old,raw,ACUTELY,2
p1_2328_old,raw,ADDITION,2
p1_2328_old,raw,ADULT,2
p1_2328_old,raw,ADVANCE,2
p1_2328_old,raw,AFRAID,2
p1_2328_old,raw,AFTER,2
p1_2328_old,raw,AGAIN,2
p1_2328_old,raw,AGES,2
p1_2328_old,raw,AGREE,2
p1_2328_old,raw,AGREEMENT,2
p1_2328_old,raw,AHEAD,2
p1_2328_old,raw,AIRPORT,2
p1_2328_old,raw,ALGORITHM,2
p1_2328_old,raw,ALL,2
p1_2328_old,raw,ALLERGIC,2
p1_2328_old,raw,ALLIGATOR,2
p1_2328_old,raw,ALLOTTED,2
p1_2328_old,raw,ALMOST,2
p1_2328_old,raw,ALWAYS,2
p1_2328_old,raw,AM,2
p1_2328_old,raw,AMAZING,2
p1_2328_old,raw,AMOUNT,2
p1_2328_old,raw,AN,2
p1_2328_old,raw,AND,2
p1_2328_old,raw,ANIMAL,2
p1_2328_old,raw,ANNIVERSARY,2
p1_2328_old,raw,ANNOUNCE,2
p1_2328_old,raw,ANSWERED,2
p1_2328_old,raw,ANY,2
p1_2328_old,raw,ANYMORE,2
p1_2328_old,raw,ANYTHING,2
p1_2328_old,raw,APARTMENTS,2
p1_2328_old,raw,APPEARS,2
p1_2328_old,raw,APPLE,2
p1_2328_old,raw,APPOINTMENT,2
p1_2328_old,raw,ARE,2
p1_2328_old,raw,ARGUING,2
p1_2328_old,raw,AROUND,2
p1_2328_old,raw,AS,2
p1_2328_old,raw,ASK,2
p1_2328_old,raw,ASKED,2
p1_2328_old,raw,ASPIRATIONS,2
p1_2328_old,raw,ASSAULT,2
p1_2328_old,raw,ASSIGNMENT,2
p1_2328_old,raw,ASTONISHMENT,2
p1_2328_old,raw,AT,2
p1_2328_old,raw,ATE,2
p1_2328_old,raw,ATHLETES,2
p1_2328_old,raw,AVOIDED,2
p1_2328_old,raw,AWARE,2
p1_2328_old,raw,AWAY,2
p1_2328_old,raw,BACK,2
p1_2328_old,raw,BAD,2
p1_2328_old,raw,BAKING,2
p1_2328_old,raw,BALANCE,2
p1_2328_old,raw,BALL,2
p1_2328_old,raw,BALONEY,2
p1_2328_old,raw,BANK,2
p1_2328_old,raw,BARE,2
p1_2328_old,raw,BAROQUE,2
p1_2328_old,raw,BARRACKS,2
p1_2328_old,raw,BASES,2
p1_2328_old,raw,BATH,2
p1_2328_old,raw,BATHROOM,2
p1_2328_old,raw,BATMAN,2
p1_2328_old,raw,BATTLES,2
p1_2328_old,raw,BE,2
p1_2328_old,raw,BEARS,2
p1_2328_old,raw,BEAUTIFUL,2
p1_2328_old,raw,BEEN,2
p1_2328_old,raw,BEER,2
p1_2328_old,raw,BEES,2
p1_2328_old,raw,BEFORE,2
p1_2328_old,raw,BEGINNING,2
p1_2328_old,raw,BEHIND,2
p1_2328_old,raw,BELIEVE,2
p1_2328_old,raw,BENIGN,2
p1_2328_old,raw,BEST,2
p1_2328_old,raw,BETTER,2
p1_2328_old,raw,BETWEEN,2
p1_2328_old,raw,BEWARE,2
p1_2328_old,raw,BIG,2
p1_2328_old,raw,BIGGEST,2
p1_2328_old,raw,BIKE,2
p1_2328_old,raw,BILL,2
p1_2328_old,raw,BILLS,2
p1_2328_old,raw,BIRD,2
p1_2328_old,raw,BIRTH,2
p1_2328_old,raw,BIRTHDAY,2
p1_2328_old,raw,BITE,2
p1_2328_old,raw,BITES,2
p1_2328_old,raw,BLAST,2
p1_2328_old,raw,BLAZED,2
p1_2328_old,raw,BLAZING,2
p1_2328_old,raw,BLOCKED,2
p1_2328_old,raw,BLOODSHED,2
p1_2328_old,raw,BLOW,2
p1_2328_old,raw,BLUES,2
p1_2328_old,raw,BONE,2
p1_2328_old,raw,BOOKS,2
p1_2328_old,raw,BORING,2
p1_2328_old,raw,BORROWER,2
p1_2328_old,raw,BOSS,2
p1_2328_old,raw,BOYS,2
p1_2328_old,raw,BREAK,2
p1_2328_old,raw,BREAKS,2
p1_2328_old,raw,BREATHING,2
p1_2328_old,raw,BRING,2
p1_2328_old,raw,BROKE,2
p1_2328_old,raw,BROKEN,2
p1_2328_old,raw,BROWN,2
p1_2328_old,raw,BROWSER,2
p1_2328_old,raw,BUCKLE,2
p1_2328_old,raw,BULLET,2
p1_2328_old,raw,BURGLARS,2
p1_2328_old,raw,BURIED,2
p1_2328_old,raw,BUS,2
p1_2328_old,raw,BUSINESS,2
p1_2328_old,raw,BUSY,2
p1_2328_old,raw,BUT,2
p1_2328_old,raw,BY,2
p1_2328_old,raw,BYPASS,2
p1_2328_old,raw,CAKE,2
p1_2328_old,raw,CALL,2
p1_2328_old,raw,CALLED,2
p1_2328_old,raw,CAMERA,2
p1_2328_old,raw,CAMPING,2
p1_2328_old,raw,CAN,2
p1_2328_old,raw,CANADA,2
p1_2328_old,raw,CANCER,2
p1_2328_old,raw,CANNOT,2
p1_2328_old,raw,CAPE,2
p1_2328_old,raw,CAPITAL,2
p1_2328_old,raw,CAPITALIST,2
p1_2328_old,raw,CAR,2
p1_2328_old,raw,CARD,2
p1_2328_old,raw,CARDS,2
p1_2328_old,raw,CARE,2
p1_2328_old,raw,CARELESS,2
p1_2328_old,raw,CARES,2
p1_2328_old,raw,CARPET,2
p1_2328_old,raw,CARS,2
p1_2328_old,raw,CAT,2
p1_2328_old,raw,CELLS,2
p1_2328_old,raw,CENTURY,2
p1_2328_old,raw,CHALLENGED,2
p1_2328_old,raw,CHAMBER,2
p1_2328_old,raw,CHANCELLOR,2
p1_2328_old,raw,CHANGED,2
p1_2328_old,raw,CHECKS,2
p1_2328_old,raw,CHEESE,2
p1_2328_old,raw,CHEMICAL,2
p1_2328_old,raw,CHEMISTRY,2
p1_2328_old,raw,CHEVY,2
p1_2328_old,raw,CHILD,2
p1_2328_old,raw,CHILDREN,2
p1_2328_old,raw,CHILLS,2
p1_2328_old,raw,CHLORINE,2
p1_2328_old,raw,CHOCOLATE,2
p1_2328_old,raw,CIRCUMSTANCES,2
p1_2328_old,raw,CITY,2
p1_2328_old,raw,CLASSICAL,2
p1_2328_old,raw,CLAUS,2
p1_2328_old,raw,CLOSE,2
p1_2328_old,raw,CLOSED,2
p1_2328_old,raw,COALITION,2
p1_2328_old,raw,COFFEE,2
p1_2328_old,raw,COLD,2
p1_2328_old,raw,COLLAPSE,2
p1_2328_old,raw,COME,2
p1_2328_old,raw,COMING,2
p1_2328_old,raw,COMMENT,2
p1_2328_old,raw,COMMITTED,2
p1_2328_old,raw,COMMUNICATE,2
p1_2328_old,raw,COMPANIES,2
p1_2328_old,raw,COMPLAINTS,2
p1_2328_old,raw,COMPLETE,2
p1_2328_old,raw,COMPLETELY,2
p1_2328_old,raw,COMPLICATED,2
p1_2328_old,raw,CONCENTRATE,2
p1_2328_old,raw,CONFERENCES,2
p1_2328_old,raw,CONFIDENTIAL,2
p1_2328_old,raw,CONNECTED,2
p1_2328_old,raw,CONSCIENCE,2
p1_2328_old,raw,CONSEQUENCES,2
p1_2328_old,raw,CONSIDERATION,2
p1_2328_old,raw,CONSTRUCTION,2
p1_2328_old,raw,CONTEST,2
p1_2328_old,raw,CONTRAST,2
p1_2328_old,raw,COOKIES,2
p1_2328_old,raw,COOLED,2
p1_2328_old,raw,CORONATION,2
p1_2328_old,raw,CORRECT,2
p1_2328_old,raw,CORRECTION,2
p1_2328_old,raw,COTTAGE,2
p1_2328_old,raw,COTTON,2
p1_2328_old,raw,COUNTRY,2
p1_2328_old,raw,COUPON,2
p1_2328_old,raw,COURSE,2
p1_2328_old,raw,COURT,2
p1_2328_old,raw,COURTS,2
p1_2328_old,raw,COVER,2
p1_2328_old,raw,CREAM,2
p1_2328_old,raw,CRIME,2
p1_2328_old,raw,CROWDED,2
p1_2328_old,raw,CROWN,2
p1_2328_old,raw,CUPS,2
p1_2328_old,raw,CURVE,2
p1_2328_old,raw,CUSTODY,2
p1_2328_old,raw,CUT,2
p1_2328_old,raw,DAILY,2
p1_2328_old,raw,DARING,2
p1_2328_old,raw,DASHING,2
p1_2328_old,raw,DATE,2
p1_2328_old,raw,DAUGHTERS,2
p1_2328_old,raw,DAY,2
p1_2328_old,raw,DECISION,2
p1_2328_old,raw,DECISIONS,2
p1_2328_old,raw,DEED,2
p1_2328_old,raw,DELIVERY,2
p1_2328_old,raw,DENIAL,2
p1_2328_old,raw,DEPARTMENT,2
p1_2328_old,raw,DEPOT,2
p1_2328_old,raw,DESERVE,2
p1_2328_old,raw,DESERVES,2
p1_2328_old,raw,DESIRED,2
p1_2328_old,raw,DESTRUCTION,2
p1_2328_old,raw,DETAILS,2
p1_2328_old,raw,DETECTOR,2
p1_2328_old,raw,DEWDROP,2
p1_2328_old,raw,DICTION,2
p1_2328_old,raw,DID,2
p1_2328_old,raw,DIFFICULT,2
p1_2328_old,raw,DINE,2
p1_2328_old,raw,DINOSAURS,2
p1_2328_old,raw,DIPLOMACY,2
p1_2328_old,raw,DIPPED,2
p1_2328_old,raw,DIRECTION,2
p1_2328_old,raw,DISASTER,2
p1_2328_old,raw,DISCHARGED,2
p1_2328_old,raw,DISCOURAGING,2
p1_2328_old,raw,DISCOVERING,2
p1_2328_old,raw,DISCREET,2
p1_2328_old,raw,DISGUSTING,2
p1_2328_old,raw,DISTURBANCE,2
p1_2328_old,raw,DO,2
p1_2328_old,raw,DOCTOR,2
p1_2328_old,raw,DOES,2
p1_2328_old,raw,DOG,2
p1_2328_old,raw,DOLPHINS,2
p1_2328_old,raw,DOOR,2
p1_2328_old,raw,DOORS,2
p1_2328_old,raw,DORMITORY,2
p1_2328_old,raw,DOUBLE,2
p1_2328_old,raw,DOW,2
p1_2328_old,raw,DOWN,2
p1_2328_old,raw,DREAM,2
p1_2328_old,raw,DREAMERS,2
p1_2328_old,raw,DREAMS,2
p1_2328_old,raw,DRESS,2
p1_2328_old,raw,DRINK,2
p1_2328_old,raw,DRIVE,2
p1_2328_old,raw,DRIVERS,2
p1_2328_old,raw,DRIVEWAYS,2
p1_2328_old,raw,DRIVING,2
p1_2328_old,raw,DROVE,2
p1_2328_old,raw,DRUGS,2
p1_2328_old,raw,DRY,2
p1_2328_old,raw,DUCK,2
p1_2328_old,raw,DUE,2
p1_2328_old,raw,EACH,2
p1_2328_old,raw,EARLY,2
p1_2328_old,raw,EARTH,2
p1_2328_old,raw,EAST,2
p1_2328_old,raw,EASY,2
p1_2328_old,raw,EAT,2
p1_2328_old,raw,ECONOMY,2
p1_2328_old,raw,EDITION,2
p1_2328_old,raw,EDUCATION,2
p1_2328_old,raw,EFFORT,2
p1_2328_old,raw,EFFORTS,2
p1_2328_old,raw,EGO,2
p1_2328_old,raw,EIGHT,2
p1_2328_old,raw,ELECTIONS,2
p1_2328_old,raw,ELECTRIC,2
p1_2328_old,raw,ELECTRICAL,2
p1_2328_old,raw,ELEPHANTS,2
p1_2328_old,raw,ELEVATOR,2
p1_2328_old,raw,ELSE,2
p1_2328_old,raw,EMAIL,2
p1_2328_old,raw,EMPIRE,2
p1_2328_old,raw,EMPLOYEE,2
p1_2328_old,raw,ENCOURAGEMENT,2
p1_2328_old,raw,END,2
p1_2328_old,raw,ENGINE,2
p1_2328_old,raw,ENJOY,2
p1_2328_old,raw,ENLARGED,2
p1_2328_old,raw,ENOUGH,2
p1_2328_old,raw,ENTER,2
p1_2328_old,raw,ENTIRE,2
p1_2328_old,raw,ENVIRONMENT,2
p1_2328_old,raw,EQUATION,2
p1_2328_old,raw,ETIQUETTE,2
p1_2328_old,raw,EVENING,2
p1_2328_old,raw,EVENTUALLY,2
p1_2328_old,raw,EVER,2
p1_2328_old,raw,EVERY,2
p1_2328_old,raw,EVERYBODY,2
p1_2328_old,raw,EVERYDAY,2
p1_2328_old,raw,EVERYONE,2
p1_2328_old,raw,EVERYWHERE,2
p1_2328_old,raw,EXAM,2
p1_2328_old,raw,EXAMPLE,2
p1_2328_old,raw,EXASPERATION,2
p1_2328_old,raw,EXCEED,2
p1_2328_old,raw,EXCELLENT,2
p1_2328_old,raw,EXCHANGE,2
p1_2328_old,raw,EXCITED,2
p1_2328_old,raw,EXCITING,2
p1_2328_old,raw,EXERCISE,2
p1_2328_old,raw,EXPECTANCY,2
p1_2328_old,raw,EXPENSES,2
p1_2328_old,raw,EXPENSIVE,2
p1_2328_old,raw,EXPERIENCE,2
p1_2328_old,raw,EXPLOSION,2
p1_2328_old,raw,EXPRESS,2
p1_2328_old,raw,EXTINCT,2
p1_2328_old,raw,EXTRA,2
p1_2328_old,raw,FACE,2
p1_2328_old,raw,FACTS,2
p1_2328_old,raw,FAILURE,2
p1_2328_old,raw,FALL,2
p1_2328_old,raw,FALLING,2
p1_2328_old,raw,FANS,2
p1_2328_old,raw,FAST,2
p1_2328_old,raw,FASTER,2
p1_2328_old,raw,FAVORITE,2
p1_2328_old,raw,FAVOURITE,2
p1_2328_old,raw,FAX,2
p1_2328_old,raw,FEBRUARY,2
p1_2328_old,raw,FEEL,2
p1_2328_old,raw,FEELING,2
p1_2328_old,raw,FELL,2
p1_2328_old,raw,FEW,2
p1_2328_old,raw,FIELD,2
p1_2328_old,raw,FIGURE,2
p1_2328_old,raw,FILE,2
p1_2328_old,raw,FIND,2
p1_2328_old,raw,FINE,2
p1_2328_old,raw,FINER,2
p1_2328_old,raw,FINGERS,2
p1_2328_old,raw,FIRE,2
p1_2328_old,raw,FIRST,2
p1_2328_old,raw,FISH,2
p1_2328_old,raw,FIT,2
p1_2328_old,raw,FIVE,2
p1_2328_old,raw,FLASHING,2
p1_2328_old,raw,FLAT,2
p1_2328_old,raw,FLAVORED,2
p1_2328_old,raw,FLYING,2
p1_2328_old,raw,FOG,2
p1_2328_old,raw,FOLDS,2
p1_2328_old,raw,FOLLOW,2
p1_2328_old,raw,FOOD,2
p1_2328_old,raw,FOOTBALL,2
p1_2328_old,raw,FOR,2
p1_2328_old,raw,FORCE,2
p1_2328_old,raw,FOREST,2
p1_2328_old,raw,FOREVER,2
p1_2328_old,raw,FORWARD,2
p1_2328_old,raw,FOUND,2
p1_2328_old,raw,FOUR,2
p1_2328_old,raw,FOURTH,2
p1_2328_old,raw,FOX,2
p1_2328_old,raw,FREE,2
p1_2328_old,raw,FREQUENTLY,2
p1_2328_old,raw,FREUD,2
p1_2328_old,raw,FRIEND,2
p1_2328_old,raw,FRIENDLY,2
p1_2328_old,raw,FROM,2
p1_2328_old,raw,FRONT,2
p1_2328_old,raw,FUDGE,2
p1_2328_old,raw,FUEL,2
p1_2328_old,raw,FULL,2
p1_2328_old,raw,FULLY,2
p1_2328_old,raw,FUN,2
p1_2328_old,raw,FUTILE,2
p1_2328_old,raw,GALLERY,2
p1_2328_old,raw,GAMBLERS,2
p1_2328_old,raw,GAME,2
p1_2328_old,raw,GAP,2
p1_2328_old,raw,GARBAGE,2
p1_2328_old,raw,GAS,2
p1_2328_old,raw,GEL,2
p1_2328_old,raw,GENERATION,2
p1_2328_old,raw,GET,2
p1_2328_old,raw,GETS,2
p1_2328_old,raw,GETTING,2
p1_2328_old,raw,GIVE,2
p1_2328_old,raw,GIVES,2
p1_2328_old,raw,GLANCE,2
p1_2328_old,raw,GLASSES,2
p1_2328_old,raw,GO,2
p1_2328_old,raw,GOES,2
p1_2328_old,raw,GOING,2
p1_2328_old,raw,GOLDILOCKS,2
p1_2328_old,raw,GOLFERS,2
p1_2328_old,raw,GOOD,2
p1_2328_old,raw,GOSPEL,2
p1_2328_old,raw,GOT,2
p1_2328_old,raw,GOVERNMENT,2
p1_2328_old,raw,GOVERNMENTS,2
p1_2328_old,raw,GRANITE,2
p1_2328_old,raw,GREASY,2
p1_2328_old,raw,GREAT,2
p1_2328_old,raw,GROCERY,2
p1_2328_old,raw,GROW,2
p1_2328_old,raw,GROWING,2
p1_2328_old,raw,GUIDELINES,2
p1_2328_old,raw,GUN,2
p1_2328_old,raw,HAD,2
p1_2328_old,raw,HAIR,2
p1_2328_old,raw,HAMBURGER,2
p1_2328_old,raw,HAND,2
p1_2328_old,raw,HANDICAPPED,2
p1_2328_old,raw,HANDLE,2
p1_2328_old,raw,HANDLED,2
p1_2328_old,raw,HANDS,2
p1_2328_old,raw,HARD,2
p1_2328_old,raw,HARDEST,2
p1_2328_old,raw,HAS,2
p1_2328_old,raw,HATE,2
p1_2328_old,raw,HAVE,2
p1_2328_old,raw,HAVING,2
p1_2328_old,raw,HE,2
p1_2328_old,raw,HEAD,2
p1_2328_old,raw,HEALTHY,2
p1_2328_old,raw,HEAR,2
p1_2328_old,raw,HEAT,2
p1_2328_old,raw,HECK,2
p1_2328_old,raw,HELP,2
p1_2328_old,raw,HELPS,2
p1_2328_old,raw,HER,2
p1_2328_old,raw,HERE,2
p1_2328_old,raw,HEROIC,2
p1_2328_old,raw,HIGH,2
p1_2328_old,raw,HIGHER,2
p1_2328_old,raw,HIGHWAY,2
p1_2328_old,raw,HIM,2
p1_2328_old,raw,HIS,2
p1_2328_old,raw,HISTORIC,2
p1_2328_old,raw,HOLD,2
p1_2328_old,raw,HOLE,2
p1_2328_old,raw,HOME,2
p1_2328_old,raw,HONEST,2
p1_2328_old,raw,HOPES,2
p1_2328_old,raw,HORN,2
p1_2328_old,raw,HOUR,2
p1_2328_old,raw,HOURS,2
p1_2328_old,raw,HOUSE,2
p1_2328_old,raw,HOUSEKEEPER,2
p1_2328_old,raw,HOW,2
p1_2328_old,raw,I,2
p1_2328_old,raw,ICE,2
p1_2328_old,raw,IDEA,2
p1_2328_old,raw,IDES,2
p1_2328_old,raw,IDIOT,2
p1_2328_old,raw,IF,2
p1_2328_old,raw,IMAGINATION,2
p1_2328_old,raw,IMMEDIATELY,2
p1_2328_old,raw,IMPORTANT,2
p1_2328_old,raw,IN,2
p1_2328_old,raw,INCREASED,2
p1_2328_old,raw,INDEX,2
p1_2328_old,raw,INDICATION,2
p1_2328_old,raw,INEFFICIENT,2
p1_2328_old,raw,INFORMATION,2
p1_2328_old,raw,INJUSTICE,2
p1_2328_old,raw,INSPIRING,2
p1_2328_old,raw,INSULATION,2
p1_2328_old,raw,INSURANCE,2
p1_2328_old,raw,INTERACTIONS,2
p1_2328_old,raw,INTERESTING,2
p1_2328_old,raw,INTERFACE,2
p1_2328_old,raw,INVESTIGATE,2
p1_2328_old,raw,IRREGULAR,2
p1_2328_old,raw,IS,2
p1_2328_old,raw,IT,2
p1_2328_old,raw,JACKET,2
p1_2328_old,raw,JAMMED,2
p1_2328_old,raw,JEDI,2
p1_2328_old,raw,JEWELS,2
p1_2328_old,raw,JOB,2
p1_2328_old,raw,JOBS,2
p1_2328_old,raw,JOIN,2
p1_2328_old,raw,JOKE,2
p1_2328_old,raw,JONES,2
p1_2328_old,raw,JUDGES,2
p1_2328_old,raw,JUMPED,2
p1_2328_old,raw,JUMPING,2
p1_2328_old,raw,JUST,2
p1_2328_old,raw,JUSTICE,2
p1_2328_old,raw,KEEP,2
p1_2328_old,raw,KEEPS,2
p1_2328_old,raw,KIDS,2
p1_2328_old,raw,KILLER,2
p1_2328_old,raw,KING,2
p1_2328_old,raw,KISSING,2
p1_2328_old,raw,KNEE,2
p1_2328_old,raw,KNEES,2
p1_2328_old,raw,KNOCKING,2
p1_2328_old,raw,KNOW,2
p1_2328_old,raw,LABOUR,2
p1_2328_old,raw,LAGOON,2
p1_2328_old,raw,LAMB,2
p1_2328_old,raw,LAND,2
p1_2328_old,raw,LARGEST,2
p1_2328_old,raw,LASER,2
p1_2328_old,raw,LAST,2
p1_2328_old,raw,LATE,2
p1_2328_old,raw,LATER,2
p1_2328_old,raw,LAUGH,2
p1_2328_old,raw,LAUNDRY,2
p1_2328_old,raw,LAVATORY,2
p1_2328_old,raw,LEAP,2
p1_2328_old,raw,LEARN,2
p1_2328_old,raw,LEARNING,2
p1_2328_old,raw,LEATHER,2
p1_2328_old,raw,LEAVE,2
p1_2328_old,raw,LEAVING,2
p1_2328_old,raw,LEFT,2
p1_2328_old,raw,LENDER,2
p1_2328_old,raw,LENS,2
p1_2328_old,raw,LESSON,2
p1_2328_old,raw,LETTERS,2
p1_2328_old,raw,LEVEE,2
p1_2328_old,raw,LIAR,2
p1_2328_old,raw,LIBRARY,2
p1_2328_old,raw,LIE,2
p1_2328_old,raw,LIFE,2
p1_2328_old,raw,LIGHT,2
p1_2328_old,raw,LIKE,2
p1_2328_old,raw,LIMIT,2
p1_2328_old,raw,LIMITED,2
p1_2328_old,raw,LINE,2
p1_2328_old,raw,LISTEN,2
p1_2328_old,raw,LITTLE,2
p1_2328_old,raw,LIVING,2
p1_2328_old,raw,LOCATION,2
p1_2328_old,raw,LOCKED,2
p1_2328_old,raw,LONG,2
p1_2328_old,raw,LONGER,2
p1_2328_old,raw,LOOK,2
p1_2328_old,raw,LOOKS,2
p1_2328_old,raw,LOOSE,2
p1_2328_old,raw,LOOSES,2
p1_2328_old,raw,LOSERS,2
p1_2328_old,raw,LOST,2
p1_2328_old,raw,LOT,2
p1_2328_old,raw,LOTTERY,2
p1_2328_old,raw,LOUDLY,2
p1_2328_old,raw,LOVE,2
p1_2328_old,raw,LOVELY,2
p1_2328_old,raw,LOW,2
p1_2328_old,raw,LUCKILY,2
p1_2328_old,raw,LUNCH,2
p1_2328_old,raw,LYDIA,2
p1_2328_old,raw,MACHINE,2
p1_2328_old,raw,MACHINERY,2
p1_2328_old,raw,MADE,2
p1_2328_old,raw,MAIL,2
p1_2328_old,raw,MAJESTY,2
p1_2328_old,raw,MAKE,2
p1_2328_old,raw,MAKES,2
p1_2328_old,raw,MAKEUP,2
p1_2328_old,raw,MAN,2
p1_2328_old,raw,MANY,2
p1_2328_old,raw,MARCH,2
p1_2328_old,raw,MARY,2
p1_2328_old,raw,MASK,2
p1_2328_old,raw,MATERNITY,2
p1_2328_old,raw,MAXIMUM,2
p1_2328_old,raw,ME,2
p1_2328_old,raw,MEANS,2
p1_2328_old,raw,MEDIEVAL,2
p1_2328_old,raw,MEET,2
p1_2328_old,raw,MEETING,2
p1_2328_old,raw,MEN,2
